7 7 48
t ci mi1 it1 kt n rt
1 0 2 0 4 0 1 2 1 5 1 6 3 2
1 2528312
2 36244344
4 69653
8 3
16 3
32 119803
64 5
3 36244344
5 69653
17 2324323
6 1491102
34 1114330
66 17762974
12 69623
7 1491102
19 33194761
35 1114330
67 17762974
13 69623
21 45605
14 1488744
38 51656
70 663797
98 475207
15 1488744
23 1131598
39 51656
71 663797
51 1017094
83 16315918
99 475207
29 45575
46 51519
78 662882
102 19419
31 1129240
47 51519
79 662882
55 40258
87 484374
103 19419
115 434489
110 19380
63 40121
95 483459
111 19380
119 14309
127 14270
