9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 148318
8 1
16 5
32 4167491
64 7
128 10105
256 1
3 36244344
5 148318
17 1747253
6 6944427
34 36244344
66 23098255
12 39399
160 10105
384 503
7 6944427
19 24469468
35 36244344
67 23098255
13 39399
21 73938
14 1472875
38 6944427
70 5046806
98 23098255
162 833443
416 503
15 1472875
23 2301107
39 6944427
71 5046806
51 24469468
83 15309415
99 23098255
163 833443
29 27295
46 1472875
78 1030860
102 5046806
166 184734
226 572094
418 18441
31 650110
47 1472875
79 1030860
55 2301107
87 1529628
103 5046806
167 184734
115 15309415
179 546840
227 572094
419 18441
110 1030860
174 25587
230 131824
422 3398
482 15520
63 650110
95 421124
111 1030860
175 25587
119 1529628
183 44229
231 131824
423 3398
243 372088
435 520
483 15520
238 19090
430 115
486 2959
127 421124
191 9109
239 19090
431 115
247 31800
439 62
487 2959
499 513
494 106
255 7112
447 6
495 106
503 62
511 6
