9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 90103
8 1
16 6
32 4167491
64 5
128 120684
256 1
3 36244344
5 90103
17 2410078
6 5046631
34 36244344
66 9805581
12 1192
160 120684
384 480
7 5046631
19 34866263
35 36244344
67 9805581
13 1192
21 88460
14 151389
38 5046631
70 2144977
98 9805581
162 11290558
416 480
15 151389
23 5013314
39 5046631
71 2144977
51 34866263
83 9553666
99 9805581
163 11290558
29 1190
46 151389
78 74850
102 2144977
166 1923403
226 2557492
418 63924
31 151329
47 151389
79 74850
55 5013314
87 2137539
103 2144977
167 1923403
115 9553666
179 10897310
227 2557492
419 63924
110 74850
174 46623
230 534631
422 11851
482 16215
63 151329
95 74837
111 74850
175 46623
119 2137539
183 1911875
231 534631
423 11851
243 2506338
435 61006
483 16215
238 13384
430 236
486 4734
127 74837
191 46590
239 13384
431 236
247 532905
439 11774
487 4734
499 16013
494 103
255 13380
447 236
495 103
503 4729
511 103
