10 11 222
t mc ci mi1 cn ct kt n rt it
1 0 2 0 3 0 6 0 2 1 4 1 5 1 2 3 2 7 2 8 9 3
1 555675
2 2609129
4 36244344
8 6191772
16 815
32 4
64 5
128 4167491
256 6
512 1
3 759422
5 7799610
9 1649989
65 216084
6 80274241
18 15860
34 2609129
12 225329230
132 36244344
260 17262457
520 486551
7 18913520
11 8532228
19 3918
35 759422
67 434985
13 49638554
69 3629860
133 7799610
261 3428920
73 904207
521 155004
14 3135626781
22 419741
38 80274241
134 80274241
262 31069732
50 15860
140 225329230
268 77636744
524 28413462
388 17262457
15 481501020
23 103253
39 18913520
71 13192515
135 18913520
263 7569966
27 31954
43 8532228
75 7041182
523 1347888
51 3918
83 2858
99 434985
77 36676708
141 49638554
269 18385149
525 6665351
197 3629860
325 1534182
389 3428920
585 138853
30 7237682
46 3135626781
142 3135626781
270 797667838
526 485410401
54 419741
150 419741
278 176837
166 80274241
294 31069732
390 31069732
396 77636744
652 28413462
780 8852332
31 1407239
47 481501020
79 443873650
143 481501020
271 149765418
527 79778396
55 103253
87 82557
151 103253
279 43551
103 13192515
167 18913520
295 7569966
199 13192515
327 4938603
391 7569966
59 31954
91 28540
539 4912
107 7041182
555 1347888
587 1290419
115 2858
205 36676708
333 12613813
589 6290366
397 18385149
653 6665351
781 2311098
453 1534182
62 7237682
158 7237682
286 2490871
542 1180957
174 3135626781
302 797667838
558 485410401
398 797667838
654 485410401
782 125742084
182 419741
310 176837
406 176837
422 31069732
908 8852332
63 1407239
95 1313525
159 1407239
287 516176
543 231074
111 443873650
175 481501020
303 149765418
559 79778396
207 443873650
335 133104951
591 78387983
399 149765418
655 79778396
783 24755151
119 82557
183 103253
311 43551
215 82557
343 35001
407 43551
231 13192515
359 4938603
423 7569966
455 4938603
123 28540
571 4912
603 4748
619 1290419
461 12613813
717 6290366
845 2149727
909 2311098
190 7237682
318 2490871
574 1180957
414 2490871
670 1180957
798 407763
430 797667838
686 485410401
814 125742084
910 125742084
438 176837
127 1313525
191 1407239
319 516176
575 231074
223 1313525
351 481415
607 226340
415 516176
671 231074
799 83874
239 443873650
367 133104951
623 78387983
431 149765418
687 79778396
815 24755151
463 133104951
719 78387983
847 24163366
911 24755151
247 82557
375 35001
439 43551
471 35001
487 4938603
635 4748
973 2149727
446 2490871
702 1180957
830 407763
926 407763
942 125742084
255 1313525
383 481415
639 226340
447 516176
703 231074
831 83874
479 481415
735 226340
863 82109
927 83874
495 133104951
751 78387983
879 24163366
943 24755151
975 24163366
503 35001
958 407763
511 481415
767 226340
895 82109
959 83874
991 82109
1007 24163366
1023 82109
