9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 69787
8 1
16 7
32 4167491
64 4
128 187033
256 1
3 36244344
5 69787
17 2528312
6 3109999
34 36244344
66 21900132
12 32367
160 187033
384 47050
7 3109999
19 36244344
35 36244344
67 21900132
13 32367
21 69787
14 1247523
38 3109999
70 2142446
98 21900132
162 21117387
416 47050
15 1247523
23 3109999
39 3109999
71 2142446
51 36244344
83 21900132
99 21900132
163 21117387
29 32367
46 1247523
78 822085
102 2142446
166 1593158
226 12107846
418 1527461
31 1247523
47 1247523
79 822085
55 3109999
87 2142446
103 2142446
167 1593158
115 21900132
179 21117387
227 12107846
419 1527461
110 822085
174 611295
230 920990
422 184179
482 729525
63 1247523
95 822085
111 822085
175 611295
119 2142446
183 1593158
231 920990
423 184179
243 12107846
435 1527461
483 729525
238 331034
430 83116
486 101883
127 822085
191 611295
239 331034
431 83116
247 920990
439 184179
487 101883
499 729525
494 42854
255 331034
447 83116
495 42854
503 101883
511 42854
