9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 350375
2 36244344
4 269691
8 3
16 3
32 7479
64 4
128 2963664
256 1
3 4658877
5 52754
17 338532
6 4312030
34 56249
66 11128156
12 254533
160 5395
384 100269
7 806371
19 4566522
35 7919
67 804889
13 49333
21 47878
14 4000158
38 5553
70 1220491
98 17412
162 467273
416 196
15 729822
23 769096
39 1366
71 131844
51 7759
83 789652
99 1688
163 63654
29 44986
46 5084
78 1118217
102 1898
166 20094
226 58493
418 5754
31 697996
47 1257
79 118026
55 1304
87 126074
103 237
167 5338
115 1660
179 62714
227 14500
419 4109
110 1747
174 16012
230 2263
422 675
482 1093
63 1197
95 112918
111 212
175 4580
119 222
183 5062
231 873
423 470
243 14405
435 4070
483 773
238 1516
430 630
486 59
127 197
191 4310
239 523
431 434
247 837
439 463
487 39
499 766
494 48
255 487
447 428
495 32
503 37
511 30
