7 7 48
t ci mi1 it1 kt n rt
1 0 2 0 4 0 1 2 1 5 1 6 3 2
1 2528312
2 36244344
4 1833275
8 3
16 3
32 219731
64 4
3 36244344
5 1833275
17 2324323
6 34082734
34 1935544
66 10311001
12 1823874
7 34082734
19 33194761
35 1935544
67 10311001
13 1823874
21 1586606
14 33351713
38 1695156
70 9888402
98 520538
15 33351713
23 29794875
39 1695156
71 9888402
51 1772902
83 9458314
99 520538
29 1578176
46 1660623
78 9620833
102 487991
31 29082569
47 1660623
79 9620833
55 1472821
87 8633611
103 487991
115 477547
110 473876
63 1439084
95 8375322
111 473876
119 426973
127 413241
