9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 606930
8 1
16 3
32 4167491
64 9
128 123601
256 1
3 36244344
5 606930
17 1734653
6 18274182
34 36244344
66 34100709
12 2684
160 123601
384 1154
7 18274182
19 24258899
35 36244344
67 34100709
13 2684
21 363990
14 351643
38 18274182
70 17477422
98 34100709
162 14199716
416 1154
15 351643
23 6014410
39 18274182
71 17477422
51 24258899
83 23031548
99 34100709
163 14199716
29 2
46 351643
78 342461
102 17477422
166 11454778
226 13978878
418 201565
31 155
47 351643
79 342461
55 6014410
87 5712837
103 17477422
167 11454778
115 23031548
179 10495261
227 13978878
419 201565
110 342461
174 204943
230 11238274
422 136505
482 199818
63 155
95 150
111 342461
175 204943
119 5712837
183 3597479
231 11238274
423 136505
243 10389031
435 122487
483 199818
238 201020
430 1756
486 133769
127 150
191 97
239 201020
431 1756
247 3567087
439 30106
487 133769
499 122164
494 1748
255 97
447 1
495 1748
503 30024
511 1
