9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 361790
8 1
16 5
32 4167491
64 11
128 681573
256 1
3 36244344
5 361790
17 2410078
6 19263462
34 36244344
66 35470670
12 1303
160 681573
384 9606
7 19263462
19 34866263
35 36244344
67 35470670
13 1303
21 349119
14 109197
38 19263462
70 18970762
98 35470670
162 75873876
416 9606
15 109197
23 18945821
39 19263462
71 18970762
51 34866263
83 34117578
99 35470670
163 75873876
29 1287
46 109197
78 107920
102 18970762
166 58651086
226 75186591
418 1290749
31 108496
47 109197
79 107920
55 18945821
87 18661474
103 18970762
167 58651086
115 34117578
179 73168185
227 75186591
419 1290749
110 107920
174 305428
230 57805992
422 864896
482 1288095
63 108496
95 107224
111 107920
175 305428
119 18661474
183 57931106
231 57805992
423 864896
243 72507020
435 1105218
483 1288095
238 301013
430 4649
486 860194
127 107224
191 304994
239 301013
431 4649
247 57094979
439 849903
487 860194
499 1102836
494 4628
255 300579
447 4588
495 4628
503 845250
511 4567
