9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 207163
8 1
16 6
32 4167491
64 4
128 395457
256 1
3 36244344
5 207163
17 985048
6 10065848
34 36244344
66 10205593
12 1784
160 395457
384 47650
7 10065848
19 14824459
35 36244344
67 10205593
13 1784
21 148845
14 208979
38 10065848
70 1991329
98 10205593
162 45471170
416 47650
15 208979
23 8914281
39 10065848
71 1991329
51 14824459
83 4287656
99 10205593
163 45471170
29 1783
46 208979
78 33219
102 1991329
166 15716635
226 19244862
418 2072823
31 208935
47 208979
79 33219
55 8914281
87 1711048
103 1991329
167 15716635
115 4287656
179 15771659
227 19244862
419 2072823
110 33219
174 322502
230 6098914
422 565217
482 460529
63 208935
95 33205
111 33219
175 322502
119 1711048
183 13713573
231 6098914
423 565217
243 6945791
435 1077023
483 460529
238 128714
430 2692
486 115368
127 33205
191 321377
239 128714
431 2692
247 5287973
439 503365
487 115368
499 267605
494 426
255 128201
447 2689
495 426
503 104569
511 425
