7 7 48
t ci mi1 it1 kt n rt
1 0 2 0 4 0 1 2 1 5 1 6 3 2
1 2528312
2 36244344
4 552777
8 2
16 3
32 1412
64 4
3 36244344
5 552777
17 221686
6 11513362
34 13096
66 21794724
12 539201
7 11513362
19 2478047
35 13096
67 21794724
13 539201
21 117901
14 10611588
38 5634
70 6375254
98 8782
15 10611588
23 1440240
39 5634
71 6375254
51 646
83 1582729
99 8782
29 116547
46 5224
78 5857590
102 4016
31 1421705
47 5224
79 5857590
55 475
87 918051
103 4016
115 408
110 3681
63 469
95 910900
111 3681
119 294
127 289
