9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 207163
8 1
16 5
32 4167491
64 7
128 455752
256 1
3 36244344
5 207163
17 972448
6 10065848
34 36244344
66 11797528
12 1787
160 455752
384 22156
7 10065848
19 14613890
35 36244344
67 11797528
13 1787
21 147719
14 77319
38 10065848
70 4304136
98 11797528
162 60430809
416 22156
15 77319
23 8819502
39 10065848
71 4304136
51 14613890
83 4933103
99 11797528
163 60430809
29 1649
46 77319
78 30400
102 4304136
166 21775095
226 6170485
418 2848416
31 72994
47 77319
79 30400
55 8819502
87 3857363
103 4304136
167 21775095
115 4933103
179 17126541
227 6170485
419 2848416
110 30400
174 130361
230 3190614
422 1175351
482 107509
63 72994
95 28427
111 30400
175 130361
119 3857363
183 18926450
231 3190614
423 1175351
243 2248392
435 1062847
483 107509
238 21430
430 6603
486 70691
127 28427
191 122103
239 21430
431 6603
247 2917999
439 1053668
487 70691
499 54750
494 407
255 20298
447 6457
495 407
503 67480
511 396
