9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 79922
8 1
16 5
32 4167491
64 10
128 851751
256 1
3 36244344
5 79922
17 322223
6 3876856
34 36244344
66 28515968
12 57094
160 851751
384 42172
7 3876856
19 4427664
35 36244344
67 28515968
13 57094
21 9462
14 2988065
38 3876856
70 3216141
98 28515968
162 109042584
416 42172
15 2988065
23 299656
39 3876856
71 3216141
51 4427664
83 3390371
99 28515968
163 109042584
29 4194
46 2988065
78 2478518
102 3216141
166 12383989
226 76048046
418 5712964
31 181335
47 2988065
79 2478518
55 299656
87 241838
103 3216141
167 12383989
115 3390371
179 16445692
227 76048046
419 5712964
110 2478518
174 9858955
230 8926693
422 669216
482 1619143
63 181335
95 147506
111 2478518
175 9858955
119 241838
183 656440
231 8926693
423 669216
243 10810842
435 1502528
483 1619143
238 7011167
430 537292
486 240579
127 147506
191 444904
239 7011167
431 537292
247 459165
439 41298
487 240579
499 331924
494 190942
255 307689
447 26473
495 190942
503 11128
511 7812
