9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 2404529
8 1
16 3
32 4167491
64 8
128 1021161
256 1
3 36244344
5 2404529
17 1734653
6 99706347
34 36244344
66 28350551
12 18779
160 1021161
384 322711
7 99706347
19 24258899
35 36244344
67 28350551
13 18779
21 1301305
14 2270978
38 99706347
70 61667229
98 28350551
162 102765261
416 322711
15 2270978
23 26448045
39 99706347
71 61667229
51 24258899
83 19077389
99 28350551
163 102765261
29 27
46 2270978
78 1189226
102 61667229
166 234278630
226 96923298
418 14951410
31 1100
47 2270978
79 1189226
55 26448045
87 19341178
103 61667229
167 234278630
115 19077389
179 75427316
227 96923298
419 14951410
110 1189226
174 6074516
230 212974745
422 32113195
482 13453969
63 1100
95 792
111 1189226
175 6074516
119 19341178
183 62768981
231 212974745
423 32113195
243 72482828
435 11204411
483 13453969
238 5366145
430 733941
486 26029518
127 792
191 4954
239 5366145
431 733941
247 60083541
439 10536396
487 26029518
499 10276275
494 547861
255 4770
447 390
495 547861
503 9472478
511 336
