9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 350375
2 36244344
4 211026
8 2
16 3
32 23031
64 4
128 2963664
256 1
3 4658877
5 162408
17 17935
6 4324531
34 199010
66 3081739
12 206582
160 14935
384 100269
7 3068618
19 232970
35 18290
67 435777
13 159374
21 5659
14 4079584
38 17618
70 405994
98 18866
162 1788494
416 383
15 2940346
23 85295
39 11594
71 295512
51 922
83 15835
99 1663
163 219262
29 5626
46 16625
78 391631
102 1722
166 192014
226 26583
418 15509
31 84479
47 11150
79 286824
55 325
87 6783
103 1048
167 149912
115 49
179 11578
227 4718
419 9720
110 1668
174 182782
230 5470
422 8250
482 661
63 323
95 6700
111 1027
175 144541
119 16
183 5098
231 3177
423 6931
243 89
435 427
483 512
238 5130
430 7985
486 446
127 16
191 4870
239 3106
431 6708
247 42
439 178
487 404
499 6
494 428
255 42
447 176
495 388
503 3
511 3
