9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 546167
8 1
16 5
32 4167491
64 6
128 779222
256 1
3 36244344
5 546167
17 322223
6 32765615
34 36244344
66 23444125
12 1978
160 779222
384 23092
7 32765615
19 4427664
35 36244344
67 23444125
13 1978
21 79373
14 81241
38 32765615
70 17924723
98 23444125
162 90030273
416 23092
15 81241
23 3082757
39 32765615
71 17924723
51 4427664
83 2960869
99 23444125
163 90030273
29 36
46 81241
78 54256
102 17924723
166 124025928
226 78560188
418 1999936
31 1212
47 81241
79 54256
55 3082757
87 1827464
103 17924723
167 124025928
115 2960869
179 13092911
227 78560188
419 1999936
110 54256
174 116175
230 102349225
422 2083351
482 1678732
63 1212
95 694
111 54256
175 116175
119 1827464
183 9509015
231 102349225
423 2083351
243 12005526
435 233622
483 1678732
238 95643
430 2600
486 1653447
127 694
191 1796
239 95643
431 2600
247 8566512
439 174969
487 1653447
499 204443
494 2196
255 1471
447 25
495 2196
503 150936
511 22
