9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 2404529
8 1
16 7
32 4167491
64 4
128 410144
256 1
3 36244344
5 2404529
17 2528312
6 99706347
34 36244344
66 12829971
12 18779
160 410144
384 5189
7 99706347
19 36244344
35 36244344
67 12829971
13 18779
21 2404529
14 2270978
38 99706347
70 27444370
98 12829971
162 48781432
416 5189
15 2270978
23 99706347
39 99706347
71 27444370
51 36244344
83 12829971
99 12829971
163 48781432
29 18779
46 2270978
78 464009
102 27444370
166 138204927
226 16874901
418 883093
31 2270978
47 2270978
79 464009
55 99706347
87 27444370
103 27444370
167 138204927
115 12829971
179 48781432
227 16874901
419 883093
110 464009
174 3574806
230 46544818
422 2518024
482 675190
63 2270978
95 464009
111 464009
175 3574806
119 27444370
183 138204927
231 46544818
423 2518024
243 16874901
435 883093
483 675190
238 1090888
430 70974
486 1656578
127 464009
191 3574806
239 1090888
431 70974
247 46544818
439 2518024
487 1656578
499 675190
494 43943
255 1090888
447 70974
495 43943
503 1656578
511 43943
