7 7 48
t ci mi1 it1 kt n rt
1 0 2 0 4 0 1 2 1 5 1 6 3 2
1 2528312
2 36244344
4 1914718
8 3
16 3
32 47718
64 3
3 36244344
5 1914718
17 2296941
6 36132778
34 418005
66 5987983
12 1897364
7 36132778
19 32706077
35 418005
67 5987983
13 1897364
21 1563282
14 35115038
38 419490
70 5773802
98 72064
15 35115038
23 30113010
39 419490
71 5773802
51 373651
83 5461187
99 72064
29 1547281
46 407589
78 5692693
102 66609
31 29126544
47 407589
79 5692693
55 344343
87 4849614
103 66609
115 65835
110 65559
63 332820
95 4773351
111 65559
119 55249
127 54260
