9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 36767
8 1
16 6
32 4167491
64 9
128 1021161
256 1
3 36244344
5 36767
17 1865487
6 1725387
34 36244344
66 33478723
12 12414
160 1021161
384 322711
7 1725387
19 25847549
35 36244344
67 33478723
13 12414
21 4690
14 649978
38 1725387
70 1637913
98 33478723
162 102765261
416 322711
15 649978
23 135673
39 1725387
71 1637913
51 25847549
83 24296361
99 33478723
163 102765261
29 830
46 649978
78 620073
102 1637913
166 4535596
226 100841180
418 14951410
31 14588
47 649978
79 620073
55 135673
87 127912
103 1637913
167 4535596
115 24296361
179 79399647
227 100841180
419 14951410
110 620073
174 1855418
230 4379448
422 581449
482 14309684
63 14588
95 13992
111 620073
175 1855418
119 127912
183 369567
231 4379448
423 581449
243 78463813
435 11861918
483 14309684
238 1796741
430 218261
486 551622
127 13992
191 30788
239 1796741
431 218261
247 362941
439 51909
487 551622
499 11519208
494 206724
255 30453
447 5077
495 206724
503 49878
511 4949
