9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 118305
8 1
16 4
32 4167491
64 3
128 1021161
256 1
3 36244344
5 118305
17 309623
6 5380329
34 36244344
66 21001743
12 59431
160 1021161
384 322711
7 5380329
19 4217095
35 36244344
67 21001743
13 59431
21 14791
14 2218539
38 5380329
70 3811855
98 21001743
162 102765261
416 322711
15 2218539
23 329845
39 5380329
71 3811855
51 4217095
83 2315465
99 21001743
163 102765261
29 4985
46 2218539
78 1525815
102 3811855
166 14959228
226 59081756
418 14951410
31 128946
47 2218539
79 1525815
55 329845
87 207549
103 3811855
167 14959228
115 2315465
179 14381676
227 59081756
419 14951410
110 1525815
174 6374114
230 9021675
422 1999318
482 8438679
63 128946
95 83564
111 1525815
175 6374114
119 207549
183 840869
231 9021675
423 1999318
243 7874542
435 1842990
483 8438679
238 3848025
430 867854
486 1260044
127 83564
191 340858
239 3848025
431 867854
247 487192
439 126872
487 1260044
499 1001573
494 537633
255 203683
447 47238
495 537633
503 74754
511 28824
