12 14 587
t mc ci mi1 cn ct kt n rt it1 pi it2
1 0 2 0 3 0 6 0 2 1 4 1 5 1 2 3 2 7 2 8 2 10 9 3 7 10 11 10
1 1772035
2 2609129
4 36244344
8 9438978
16 234997
32 4
64 3
128 4167491
256 10
512 1
1024 359287
2048 1
3 1532792
5 27133987
9 6168397
65 141467
6 80274241
18 2609129
34 2609129
12 340186849
132 36244344
260 33238998
1028 40422938
520 757270
1152 359287
3072 2365
7 57810010
11 35382775
19 1532792
35 1532792
67 309801
13 257418890
69 2264321
133 27133987
261 25008761
1029 25511321
73 745761
521 497992
14 4776308052
22 80274241
38 80274241
134 80274241
262 75028797
1030 107032027
50 2609129
140 340186849
268 320934150
524 13689850
1036 503029430
388 33238998
1156 40422938
1284 37803376
3076 120295
3200 2365
15 3984074375
23 57810010
39 57810010
71 6719856
135 57810010
263 54580421
1031 64780266
27 35382775
43 35382775
75 3096701
523 1095164
51 1532792
83 309801
99 309801
77 19791825
141 257418890
269 244766340
525 9402974
1037 327358773
197 2264321
325 2107631
1093 3081799
389 25008761
1157 25511321
1285 24063273
3077 87133
585 109110
30 4776308052
46 4776308052
142 4776308052
270 4608187864
526 72951378
1038 7968696736
54 80274241
150 80274241
278 75028797
1046 107032027
166 80274241
294 75028797
1062 107032027
390 75028797
1158 107032027
1286 99678255
3078 256664
396 320934150
652 13689850
1164 503029430
780 12704268
1292 467850511
1548 13794801
3084 1162480
1412 37803376
3204 120295
3332 116196
31 3984074375
47 3984074375
79 111340349
143 3984074375
271 3864445666
527 53329148
1039 5877486086
55 57810010
87 6719856
151 57810010
279 54580421
1047 64780266
103 6719856
167 57810010
295 54580421
1063 64780266
199 6719856
327 6269022
1095 8528144
391 54580421
1159 64780266
1287 61031580
3079 168295
59 35382775
91 3096701
539 1095164
107 3096701
555 1095164
587 295622
115 309801
205 19791825
333 18572457
589 2042532
1101 25036685
397 244766340
653 9402974
1165 327358773
781 8797862
1293 307682714
1549 7772624
3085 808110
453 2107631
1221 3081799
1349 2981863
3141 10384
1413 24063273
3205 87133
3333 84752
62 4776308052
158 4776308052
286 4608187864
542 72951378
1054 7968696736
174 4776308052
302 4608187864
558 72951378
1070 7968696736
398 4608187864
654 72951378
1166 7968696736
782 69095531
1294 7422694379
1550 99554827
3086 15436215
182 80274241
310 75028797
1078 107032027
406 75028797
1174 107032027
1302 99678255
3094 256664
422 75028797
1190 107032027
1318 99678255
3110 256664
1414 99678255
3206 256664
3334 247527
908 12704268
1420 467850511
1676 13794801
3212 1162480
1804 12916121
3340 1128055
3596 42503
3460 116196
63 3984074375
95 111340349
159 3984074375
287 3864445666
543 53329148
1055 5877486086
111 111340349
175 3984074375
303 3864445666
559 53329148
1071 5877486086
207 111340349
335 104662423
591 7631811
1103 123336878
399 3864445666
655 53329148
1167 5877486086
783 51007480
1295 5534548324
1551 61251731
3087 11807929
119 6719856
183 57810010
311 54580421
1079 64780266
215 6719856
343 6269022
1111 8528144
407 54580421
1175 64780266
1303 61031580
3095 168295
231 6719856
359 6269022
1127 8528144
423 54580421
1191 64780266
1319 61031580
3111 168295
455 6269022
1223 8528144
1351 8167204
3143 25281
1415 61031580
3207 168295
3335 164304
123 3096701
571 1095164
603 295622
619 295622
461 18572457
717 2042532
1229 25036685
845 1909670
1357 23780838
1613 2378546
3149 84537
909 8797862
1421 307682714
1677 7772624
3213 808110
1805 7420428
3341 791350
3597 27086
1477 2981863
3269 10384
3397 10171
3461 84752
190 4776308052
318 4608187864
574 72951378
1086 7968696736
414 4608187864
670 72951378
1182 7968696736
798 69095531
1310 7422694379
1566 99554827
3102 15436215
430 4608187864
686 72951378
1198 7968696736
814 69095531
1326 7422694379
1582 99554827
3118 15436215
910 69095531
1422 7422694379
1678 99554827
3214 15436215
1806 93045007
3342 15103506
3598 226011
438 75028797
1206 107032027
1334 99678255
3126 256664
1430 99678255
3222 256664
3350 247527
1446 99678255
3238 256664
3366 247527
3462 247527
1932 12916121
3468 1128055
3724 42503
3852 40931
127 111340349
191 3984074375
319 3864445666
575 53329148
1087 5877486086
223 111340349
351 104662423
607 7631811
1119 123336878
415 3864445666
671 53329148
1183 5877486086
799 51007480
1311 5534548324
1567 61251731
3103 11807929
239 111340349
367 104662423
623 7631811
1135 123336878
431 3864445666
687 53329148
1199 5877486086
815 51007480
1327 5534548324
1583 61251731
3119 11807929
463 104662423
719 7631811
1231 123336878
847 7156928
1359 113178839
1615 8061862
3151 363930
911 51007480
1423 5534548324
1679 61251731
3215 11807929
1807 58091655
3343 11627485
3599 146600
247 6719856
375 6269022
1143 8528144
439 54580421
1207 64780266
1335 61031580
3127 168295
471 6269022
1239 8528144
1367 8167204
3159 25281
1431 61031580
3223 168295
3351 164304
487 6269022
1255 8528144
1383 8167204
3175 25281
1447 61031580
3239 168295
3367 164304
1479 8167204
3271 25281
3399 24725
3463 164304
635 295622
973 1909670
1485 23780838
1741 2378546
3277 84537
1869 2283473
3405 82522
3661 7375
1933 7420428
3469 791350
3725 27086
3853 26295
3525 10171
446 4608187864
702 72951378
1214 7968696736
830 69095531
1342 7422694379
1598 99554827
3134 15436215
926 69095531
1438 7422694379
1694 99554827
3230 15436215
1822 93045007
3358 15103506
3614 226011
942 69095531
1454 7422694379
1710 99554827
3246 15436215
1838 93045007
3374 15103506
3630 226011
1934 93045007
3470 15103506
3726 226011
3854 219201
1462 99678255
3254 256664
3382 247527
3478 247527
3494 247527
3980 40931
255 111340349
383 104662423
639 7631811
1151 123336878
447 3864445666
703 53329148
1215 5877486086
831 51007480
1343 5534548324
1599 61251731
3135 11807929
479 104662423
735 7631811
1247 123336878
863 7156928
1375 113178839
1631 8061862
3167 363930
927 51007480
1439 5534548324
1695 61251731
3231 11807929
1823 58091655
3359 11627485
3615 146600
