9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2018666
2 36244344
4 2972
8 2
16 3
32 235648
64 3
128 2963664
256 1
3 30915685
5 2648
17 1842710
6 193607
34 2163656
66 4138619
12 2669
160 165526
384 20518
7 180981
19 28169996
35 1918535
67 3458459
13 2360
21 2421
14 190250
38 10618
70 11721
98 220539
162 16064306
416 955
15 177703
23 173887
39 10019
71 10510
51 1769388
83 3167927
99 191155
163 13265822
29 2164
46 10265
78 11029
102 553
166 94347
226 837541
418 138996
31 170820
47 9672
79 9840
55 9600
87 9874
103 477
167 89152
115 176591
179 11707151
227 622908
419 84805
110 483
174 93705
230 4992
422 738
482 15756
63 9266
95 9253
111 407
175 88532
119 460
183 85160
231 4442
423 673
243 565191
435 66700
483 8487
238 4917
430 735
486 130
127 393
191 84628
239 4367
431 670
247 4398
439 631
487 112
499 6816
494 130
255 4323
447 629
495 112
503 112
511 112
