9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2018666
2 36244344
4 570065
8 1
16 2
32 49261
64 5
128 2963664
256 1
3 30915685
5 408276
17 1396558
6 8231596
34 462409
66 17762974
12 568993
160 40196
384 620526
7 6779717
19 20156190
35 405398
67 15815819
13 407624
21 23839
14 8153558
38 108430
70 3794701
98 229128
162 4118167
416 9462
15 6726915
23 295989
39 92003
71 3251458
51 280004
83 10710528
99 209513
163 3401276
29 23839
46 107081
78 3754983
102 49649
166 639598
226 1448450
418 1194978
31 295989
47 91052
79 3221779
55 2928
87 152794
103 44579
167 443938
115 148701
179 2490896
227 1261700
419 1035171
110 48994
174 619519
230 199416
422 164482
482 419594
63 2928
95 152794
111 44028
175 435705
119 1609
183 21772
231 141500
423 119641
243 956727
435 773526
483 375027
238 195981
430 158194
486 51230
127 1609
191 21772
239 139315
431 117243
247 7840
439 6142
487 36446
499 289971
494 50122
255 7840
447 6142
495 35768
503 2040
511 2040
