10 11 222
t mc ci mi1 cn ct kt n rt it
1 0 2 0 3 0 6 0 2 1 4 1 5 1 2 3 2 7 2 8 9 3
1 555675
2 2609129
4 36244344
8 2246693
16 28842
32 4
64 4
128 4167491
256 8
512 1
3 759422
5 7799610
9 563394
65 216084
6 80274241
18 325265
34 2609129
12 83441411
132 36244344
260 30511650
520 1000514
7 18913520
11 3403081
19 106210
35 759422
67 434985
13 19059454
69 3629860
133 7799610
261 7007467
73 367601
521 216323
14 1123668369
22 11662492
38 80274241
134 80274241
262 59774871
50 325265
140 83441411
268 59051258
524 18973862
388 30511650
15 213805441
23 3019694
39 18913520
71 13192515
135 18913520
263 16307912
27 750121
43 3403081
75 2863664
523 482358
51 106210
83 68212
99 434985
77 14508574
141 19059454
269 15819166
525 4106998
197 3629860
325 3279575
389 7007467
585 125683
30 260927530
46 1123668369
142 1123668369
270 648812761
526 65913866
54 11662492
150 11662492
278 8436637
166 80274241
294 59774871
390 59774871
396 59051258
652 18973862
780 15683948
31 54018947
47 213805441
79 197167836
143 213805441
271 165078585
527 13951930
55 3019694
87 2234888
151 3019694
279 2555585
103 13192515
167 18913520
295 16307912
199 13192515
327 11320774
391 16307912
59 750121
91 662447
539 73353
107 2863664
555 482358
587 307786
115 68212
205 14508574
333 11927021
589 2430101
397 15819166
653 4106998
781 3618603
453 3279575
62 260927530
158 260927530
286 148768818
542 9982826
174 1123668369
302 648812761
558 65913866
398 648812761
654 65913866
782 47598399
182 11662492
310 8436637
406 8436637
422 59774871
908 15683948
63 54018947
95 51819873
159 54018947
287 41606559
543 2380325
111 197167836
175 213805441
303 165078585
559 13951930
207 197167836
335 150970187
591 10196945
399 165078585
655 13951930
783 11753423
119 2234888
183 3019694
311 2555585
215 2234888
343 1884394
407 2555585
231 13192515
359 11320774
423 16307912
455 11320774
123 662447
571 73353
603 48385
619 307786
461 11927021
717 2430101
845 2156697
909 3618603
190 260927530
318 148768818
574 9982826
414 148768818
670 9982826
798 6953526
430 648812761
686 65913866
814 47598399
910 47598399
438 8436637
127 51819873
191 54018947
319 41606559
575 2380325
223 51819873
351 39859500
607 1785949
415 41606559
671 2380325
799 1968061
239 197167836
367 150970187
623 10196945
431 165078585
687 13951930
815 11753423
463 150970187
719 10196945
847 8545788
911 11753423
247 2234888
375 1884394
439 2555585
471 1884394
487 11320774
635 48385
973 2156697
446 148768818
702 9982826
830 6953526
926 6953526
942 47598399
255 51819873
383 39859500
639 1785949
447 41606559
703 2380325
831 1968061
479 39859500
735 1785949
863 1469828
927 1968061
495 150970187
751 10196945
879 8545788
943 11753423
975 8545788
503 1884394
958 6953526
511 39859500
767 1785949
895 1469828
959 1968061
991 1469828
1007 8545788
1023 1469828
