9 9 89
t ci mi1 it1 kt n rt pi it2
1 0 2 0 4 0 1 2 1 5 1 6 3 2 5 7 8 7
1 2528312
2 36244344
4 58202
8 1
16 4
32 4167491
64 8
128 8591
256 1
3 36244344
5 58202
17 1646716
6 2765188
34 36244344
66 27835301
12 519
160 8591
384 3320
7 2765188
19 22519851
35 36244344
67 27835301
13 519
21 30348
14 33568
38 2765188
70 2411269
98 27835301
162 679724
416 3320
15 33568
23 502778
39 2765188
71 2411269
51 22519851
83 17227542
99 27835301
163 679724
29 76
46 33568
78 29000
102 2411269
166 40838
226 580180
418 179973
31 2511
47 33568
79 29000
55 502778
87 379274
103 2411269
167 40838
115 17227542
179 373635
227 580180
419 179973
110 29000
174 356
230 32686
422 16764
482 155195
63 2511
95 1762
111 29000
175 356
119 379274
183 6974
231 32686
423 16764
243 321787
435 123022
483 155195
238 291
430 150
486 12979
127 1762
191 8
239 291
431 150
247 5960
439 3908
487 12979
499 109065
494 113
255 4
447 6
495 113
503 3322
511 2
